can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90
TRUE,TRUE,75,100,199798,0,0,-1,1,0,2,3.8,5.0,6,Ezri,5.0,38,FALSE,Calf injury - 75% chance of playing,2025-11-18T09:30:07.536725Z,44,199798.jpg,3.3,FALSE,Konsa Ngoyo,7.9,FALSE,NA,d,2,7,33,248438,12547,1562235,57469,1.1,7.5,Konsa,241,2019-07-11,1997-10-23,FALSE,p199798,875,0,0,4,9,0,0,0,0,1,0,0,168,178.2,27.4,33.0,23.9,52,30,4,56,10,0.04,0.15,0.19,12.98,100,44,274,87,241,67,195,62,NA,,NA,,NA,,0,0,0.02,0.02,1.34,0.93,499,111,45,15,135,48,47,15,1.03,0.41,5.76
TRUE,TRUE,NA,NA,441302,-1,1,-3,3,0,2,0.7,0.7,0,Ian,0.7,39,FALSE,,NA,42,441302.jpg,0.9,FALSE,Maatsen,0.4,FALSE,NA,a,2,7,6,21153,960,70302,1819,0.2,1.4,Maatsen,152,2024-06-28,2002-03-10,FALSE,p441302,169,0,0,0,4,0,0,0,1,0,0,0,33,49.0,78.7,22.0,15.1,14,12,4,18,1,0.15,0.21,0.36,3.54,298,112,140,30,275,83,267,93,NA,,NA,,NA,,0.08,0,0.11,0.19,1.89,2.13,610,156,281,90,432,144,252,93,0.53,0,9.59
TRUE,TRUE,0,25,149484,0,0,-1,1,0,2,0.0,0.1,0,Tyrone,0.3,40,FALSE,Hamstring injury - Expected back 23 Nov,2025-11-02T00:00:09.519584Z,44,149484.jpg,3.4,FALSE,Mings,0.7,FALSE,NA,i,2,7,24,122230,37,162504,9103,0.1,5.5,Mings,241,2019-07-08,1993-03-13,FALSE,p149484,497,0,0,2,6,0,0,0,0,0,0,1,87,120.2,44.6,25.0,19.0,39,16,2,41,6,0.33,0.09,0.42,8.78,172,69,223,61,261,79,230,79,NA,,NA,,NA,,0.06,0,0.02,0.08,1.59,1.09,495,107,325,112,125,45,201,73,1.09,0.36,7.42
TRUE,TRUE,NA,NA,244954,0,0,-2,2,0,2,5.0,5.0,6,Pau,5.0,41,FALSE,,NA,43,244954.jpg,3.1,FALSE,Torres,0.4,FALSE,NA,a,2,7,25,29326,10708,38842,1466,1.2,5.8,Pau,200,2023-07-12,1997-01-16,FALSE,p244954,597,0,0,2,6,0,0,0,0,0,0,2,118,126.8,11.5,15.0,15.5,37,30,7,44,6,0.10,0.17,0.27,7.83,166,67,339,118,297,93,263,90,NA,,NA,,NA,,0.02,0,0.03,0.05,1.18,0.9,579,142,44,14,152,54,249,92,0.9,0.3,6.63
TRUE,TRUE,25,0,606798,0,0,-1,1,0,2,0.0,0.0,0,Andrés,0.0,42,FALSE,Knock - 25% chance of playing,2025-10-23T13:30:07.986013Z,39,606798.jpg,0.0,FALSE,García,0.2,FALSE,NA,d,2,7,0,22034,104,28617,1558,0.0,0.0,A.García,200,2025-01-21,2003-02-07,FALSE,p606798,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,487,186,469,184,436,174,487,185,NA,,NA,,NA,,0,0,0,0,0,0,743,240,416,157,493,185,341,120,0,0,0
TRUE,FALSE,0,0,106468,0,0,0,0,0,2,0.0,0.0,0,Álex,0.0,43,FALSE,Has joined Girona permanently.,2025-08-26T13:45:03.013808Z,40,106468.jpg,0.0,FALSE,Moreno Lopera,2.2,FALSE,NA,u,2,7,0,44476,0,816077,12347,0.0,0.0,Alex Moreno,200,2023-01-11,1993-06-08,FALSE,p106468,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,494,189,478,187,445,177,494,188,NA,,NA,,NA,,0,0,0,0,0,0,622,161,424,160,500,188,119,47,0,0,0
TRUE,TRUE,75,NA,515597,0,0,0,0,0,2,0.2,0.3,1,Lamare,0.3,44,FALSE,Knock - 75% chance of playing,2025-11-20T10:30:09.224047Z,40,515597.jpg,2.3,FALSE,Bogarde,0.6,FALSE,NA,d,2,7,16,77694,1007,52075,5026,0.1,4.0,Bogarde,152,2021-01-07,2004-01-05,FALSE,p515597,291,0,0,1,2,0,0,0,1,0,0,3,52,30.6,32.4,6.0,6.8,5,10,6,11,3,0.00,0.09,0.09,3.37,332,126,255,78,343,118,351,116,NA,,NA,,NA,,0,0,0.03,0.03,1.04,0.62,665,184,318,106,223,80,222,81,0.93,0.31,3.4
TRUE,TRUE,NA,NA,514315,0,0,-1,1,0,2,0.0,0.0,0,Lino,0.0,45,FALSE,,NA,39,514315.jpg,0.0,FALSE,da Cruz Sousa,0.3,FALSE,NA,a,2,7,0,14733,752,24180,1004,0.0,0.0,Sousa,NA,NA,NA,FALSE,p514315,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,472,173,454,171,420,160,472,172,NA,,NA,,NA,,0,0,0,0,0,0,725,224,400,143,478,172,306,109,0,0,0
TRUE,FALSE,0,0,587178,0,0,0,0,0,2,0.0,0.0,0,Yasin,0.0,46,FALSE,has joined Anderlecht on loan for the rest of the season.,2025-09-22T21:15:59.805053Z,40,587178.jpg,0.0,FALSE,Özcan,0.1,FALSE,NA,u,2,7,0,4656,0,18197,490,0.0,0.0,Yasin,219,2025-06-01,2006-04-20,FALSE,p587178,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,543,214,528,213,496,204,544,214,NA,,NA,,NA,,0,0,0,0,0,0,680,195,476,188,549,213,422,156,0,0,0
TRUE,TRUE,100,100,244850,0,0,-2,2,0,3,2.0,2.0,2,Morgan,2.0,47,FALSE,,2025-08-10T22:00:04.458365Z,68,244850.jpg,3.2,FALSE,Rogers,5.3,FALSE,NA,a,2,7,35,631609,72645,1124183,25242,0.3,5.1,Rogers,241,2024-02-01,2002-07-26,FALSE,p244850,976,1,2,4,10,0,0,0,2,0,0,0,115,143.4,154.4,152.0,45.0,14,39,12,65,11,0.66,0.96,1.62,14.42,140,55,59,45,53,30,64,43,NA,,NA,,NA,,0.06,0,0.09,0.15,1.33,0.92,42,26,198,97,151,69,70,23,1.01,0.37,5.99
TRUE,TRUE,100,100,166989,0,0,-1,1,0,3,1.3,1.3,4,Youri,1.3,48,FALSE,,2025-09-14T22:00:07.795199Z,59,166989.jpg,2.4,FALSE,Tielemans,0.6,FALSE,NA,a,2,7,12,49948,2774,241726,992,0.2,2.0,Tielemans,21,2023-06-14,1997-05-07,FALSE,p166989,334,0,1,1,4,0,0,0,0,0,0,0,63,55.4,84.4,31.0,17.1,5,13,6,24,4,0.15,0.37,0.52,6.57,283,125,133,95,252,141,248,124,3,,NA,,4,,0.04,0,0.1,0.14,1.77,1.08,95,62,243,115,222,100,227,80,1.08,0.27,6.47
TRUE,FALSE,0,0,215711,0,0,0,0,0,3,0.0,0.0,0,Leon,0.0,49,FALSE,Has joined AS Roma on loan for the rest of the season.,2025-08-20T13:31:56.843157Z,55,215711.jpg,0.0,FALSE,Bailey,0.1,FALSE,NA,u,2,7,0,2168,0,47609,157,0.0,0.0,Bailey,107,2021-08-04,1997-08-09,FALSE,p215711,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,736,324,735,324,733,323,736,324,8,,4,,NA,,0,0,0,0,0,0,140,89,720,316,736,324,492,171,0,0,0
TRUE,TRUE,100,100,195546,0,0,-2,2,2,3,5.0,5.0,11,Emiliano,5.0,50,FALSE,,2025-10-31T00:00:08.522687Z,53,195546.jpg,4.3,FALSE,Buendía Stati,0.7,FALSE,NA,a,2,7,39,97714,58732,40180,2989,0.9,7.4,Buendía,10,2021-06-10,1996-12-25,FALSE,p195546,435,3,2,2,3,0,0,0,2,0,0,7,132,180.6,112.7,111.0,40.5,11,25,15,51,4,1.00,0.67,1.67,5.82,94,34,88,65,76,44,84,51,NA,,NA,,NA,,0.21,0,0.14,0.35,1.2,0.62,194,121,47,25,61,25,205,71,0.83,0.41,10.55
TRUE,FALSE,0,0,469247,0,0,0,0,0,3,0.0,0.0,0,Samuel,0.0,51,FALSE,has joined West Bromwich Albion on loan for the rest of the season,2025-09-22T21:15:59.838578Z,55,469247.jpg,0.0,FALSE,Iling-Junior,0.0,FALSE,NA,u,2,7,0,1383,0,3601,43,0.0,0.0,Iling Jr,241,2024-07-01,2003-10-04,FALSE,p469247,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,737,325,736,325,734,324,737,325,NA,,NA,,NA,,0,0,0,0,0,0,147,94,722,318,737,325,652,269,0,0,0
TRUE,TRUE,NA,NA,204646,0,0,-4,4,1,3,2.7,2.7,6,Donyell,2.7,53,FALSE,,NA,51,204646.jpg,2.9,FALSE,Malen,0.7,FALSE,NA,a,2,7,32,86756,8909,209390,5212,0.5,6.3,Malen,152,2025-01-14,1999-01-19,FALSE,p204646,332,3,0,0,6,0,0,0,0,0,0,3,91,113.6,47.2,126.0,27.9,1,6,3,10,3,1.47,0.14,1.61,4.72,184,78,217,138,67,40,156,83,NA,,NA,,NA,,0.4,0,0.04,0.44,1.28,1.63,230,143,145,66,173,77,200,70,0.81,0,2.71
TRUE,TRUE,NA,NA,122806,0,0,-1,1,0,3,2.3,2.3,3,John,2.3,54,FALSE,,NA,54,122806.jpg,2.7,FALSE,McGinn,0.6,FALSE,NA,a,2,7,30,73428,4898,85861,3970,0.4,5.6,McGinn,243,2018-08-08,1994-10-18,FALSE,p122806,837,1,0,5,8,0,0,0,1,0,0,0,143,135.6,208.8,68.0,41.4,16,35,15,66,11,0.96,1.24,2.20,12.11,154,62,35,30,142,85,78,49,6,,6,,NA,,0.1,0,0.13,0.23,1.3,0.86,157,97,168,80,192,85,215,75,1.18,0.54,7.1
TRUE,TRUE,100,100,88894,0,0,-2,2,0,3,2.7,2.7,6,Ross,2.7,55,FALSE,,2025-08-10T22:00:04.469618Z,48,88894.jpg,2.0,FALSE,Barkley,0.1,FALSE,NA,a,2,7,10,2772,991,8084,218,0.6,2.1,Barkley,241,2024-07-01,1993-12-05,FALSE,p88894,80,1,0,0,0,0,0,0,0,0,0,0,41,51.8,29.3,53.0,13.4,2,6,3,11,0,0.43,0.15,0.58,1.01,293,132,270,159,188,108,280,140,NA,,NA,,NA,,0.48,0,0.17,0.65,1.14,0,348,220,142,63,274,123,563,210,0,0,12.38
TRUE,FALSE,0,0,491287,0,0,0,0,0,3,0.0,0.0,0,Enzo,0.0,56,FALSE,Season-long loan to Benfica,2025-07-22T13:50:13.193555Z,50,491287.jpg,0.0,FALSE,Barrenechea,0.0,FALSE,NA,u,2,7,0,0,0,32,0,0.0,0.0,Barrenechea,NA,NA,NA,FALSE,p491287,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,716,311,714,311,705,307,716,311,NA,,NA,,NA,,0,0,0,0,0,0,273,167,685,292,717,311,752,334,0,0,0
TRUE,FALSE,0,0,461421,0,0,0,0,0,3,0.0,0.0,0,Lewis,0.0,57,FALSE,Has joined Preston North End on loan for the rest of the season.,2025-08-26T13:44:19.058961Z,50,461421.jpg,0.0,FALSE,Dobbin,0.0,FALSE,NA,u,2,7,0,889,0,5211,35,0.0,0.0,Dobbin,241,2024-06-23,2003-01-03,FALSE,p461421,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,712,308,709,308,700,304,712,308,NA,,NA,,NA,,0,0,0,0,0,0,267,164,681,289,713,308,637,261,0,0,0
TRUE,TRUE,100,100,226944,0,0,-1,1,0,3,2.0,2.0,2,Boubacar,2.0,58,FALSE,,2025-08-23T22:30:05.846310Z,49,226944.jpg,2.6,FALSE,Kamara,0.2,FALSE,NA,a,2,7,23,19070,1388,25659,1202,0.4,4.7,Kamara,73,2022-06-11,1999-11-23,FALSE,p226944,644,0,2,3,6,0,0,0,3,0,0,1,128,147.8,110.1,31.0,28.9,21,31,17,69,8,0.10,0.42,0.51,8.57,134,50,101,76,249,139,143,77,NA,,NA,,NA,,0.01,0,0.06,0.07,1.2,0.84,311,195,188,89,197,88,385,131,1.12,0.42,9.64
TRUE,TRUE,75,100,449871,0,0,-2,2,0,3,3.2,4.3,9,Amadou,4.3,59,FALSE,Knock - 75% chance of playing,2025-11-20T12:00:09.766248Z,48,449871.jpg,3.4,FALSE,Onana,0.7,FALSE,NA,d,2,7,24,83030,8176,199885,4053,0.9,5.0,Onana,21,2024-07-22,2001-08-16,FALSE,p449871,485,1,0,3,4,0,0,0,2,0,0,1,111,146.0,35.2,25.0,20.5,30,19,15,64,6,0.26,0.12,0.38,7.01,137,52,243,148,263,145,222,111,NA,,NA,,NA,,0.05,0,0.02,0.07,1.3,0.74,363,230,66,35,127,56,207,72,1.11,0.56,11.88
TRUE,TRUE,NA,NA,577731,0,0,0,0,0,3,0.0,0.0,0,Ben,0.0,60,FALSE,,NA,45,577731.jpg,0.0,FALSE,Broggio,0.3,FALSE,NA,a,2,7,0,30053,1129,34603,1552,0.0,0.0,Broggio,241,2024-09-23,2007-01-29,FALSE,p577731,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,664,274,656,273,638,267,665,274,NA,,NA,,NA,,0,0,0,0,0,0,468,282,617,247,669,276,301,105,0,0,0
TRUE,FALSE,0,0,151589,0,0,0,0,0,3,0.0,0.0,0,Leander,0.0,61,FALSE,Has joined Real Oviedo permanently.,2025-08-20T13:31:56.822248Z,45,151589.jpg,0.0,FALSE,Dendoncker,0.1,FALSE,NA,u,2,7,0,2169,0,31368,348,0.0,0.0,Dendoncker,21,2022-09-01,1995-04-15,FALSE,p151589,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,617,238,607,237,585,230,618,238,NA,,NA,,NA,,0,0,0,0,0,0,398,243,570,212,624,242,477,163,0,0,0
TRUE,TRUE,NA,NA,559962,0,0,0,0,0,3,0.0,0.0,0,Jamaldeen,0.0,62,FALSE,,NA,45,559962.jpg,0.0,FALSE,Jimoh-Aloba,0.1,FALSE,NA,a,2,7,0,5598,269,6294,318,0.0,0.0,Jimoh-Aloba,241,2024-09-23,2006-10-02,FALSE,p559962,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,653,268,645,267,627,261,654,268,NA,,NA,,NA,,0,0,0,0,0,0,456,275,607,242,659,271,533,192,0,0,0
TRUE,TRUE,NA,NA,537403,0,0,-1,1,0,3,0.0,0.0,0,Kadan,0.0,63,FALSE,,NA,44,537403.jpg,0.0,FALSE,Young,0.6,FALSE,NA,a,2,7,0,56544,1283,74085,3314,0.0,0.0,Young,NA,NA,NA,FALSE,p537403,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,597,224,588,224,564,216,598,224,NA,,NA,,NA,,0,0,0,0,0,0,539,311,549,198,605,229,223,78,0,0,0
TRUE,TRUE,100,100,178301,0,0,-5,5,0,4,2.0,2.0,2,Ollie,2.0,64,FALSE,,2025-10-13T11:00:08.391124Z,85,178301.jpg,2.5,FALSE,Watkins,6.5,FALSE,NA,a,2,7,27,561215,22292,2784990,26580,0.2,3.2,Watkins,241,2020-09-09,1995-12-30,FALSE,p178301,866,1,0,5,8,0,0,0,0,0,0,2,81,70.4,93.6,218.0,38.1,7,18,5,30,10,2.46,0.32,2.78,12.84,250,21,117,8,23,10,100,11,NA,,NA,,3,,0.26,0,0.03,0.29,1.33,0.83,11,5,200,22,215,21,58,12,1.04,0.52,3.12
TRUE,FALSE,0,0,576756,0,0,0,0,0,4,0.0,0.0,0,Zépiqueno,0.0,65,FALSE,has joined Huddersfield Town on loan for the rest of the season.,2025-09-02T13:26:36.441136Z,45,576756.jpg,0.0,FALSE,Redmond,0.3,FALSE,NA,u,2,7,0,17574,0,78705,1045,0.0,0.0,Redmond,NA,NA,NA,FALSE,p576756,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,662,67,654,67,636,66,663,68,NA,,NA,,NA,,0,0,0,0,0,0,465,63,615,63,667,70,287,44,0,0,0
TRUE,TRUE,100,100,444884,0,0,-1,1,0,3,0.0,0.0,0,Harvey,0.0,389,FALSE,,2025-10-25T23:00:08.101116Z,54,444884.jpg,1.0,FALSE,Elliott,0.2,FALSE,NA,a,2,7,4,89813,485,90337,2518,0.0,0.7,Elliott,241,2025-09-01,2003-04-04,FALSE,p444884,97,0,0,0,2,0,0,0,0,0,0,0,13,8.6,17.8,18.0,4.4,2,3,0,5,1,0.19,0.06,0.25,1.74,398,186,310,173,290,157,371,177,NA,,NA,,NA,,0.18,0,0.06,0.24,1.61,1.86,174,108,711,308,419,200,351,120,0.93,0,4.64
TRUE,TRUE,100,100,209243,0,0,-2,2,0,3,1.0,1.0,1,Jadon,1.0,456,FALSE,,2025-10-01T21:00:06.405442Z,58,209243.jpg,1.0,FALSE,Sancho,0.2,FALSE,NA,a,2,7,4,29131,1365,32774,961,0.2,0.7,Sancho,241,2025-09-01,2000-03-25,FALSE,p209243,87,0,0,0,0,0,0,0,0,0,0,0,13,14.6,29.8,66.0,11.1,2,3,0,5,0,0.32,0.13,0.45,0.60,378,176,269,158,148,88,304,152,NA,,NA,,NA,,0.33,0,0.13,0.46,0.62,0,107,72,269,132,425,204,370,125,0,0,5.17
TRUE,TRUE,NA,NA,485337,-1,1,-3,3,0,3,1.0,1.0,1,Evann,1.0,677,FALSE,,NA,62,485337.jpg,1.4,FALSE,Guessand,0.0,FALSE,NA,a,2,7,14,4379,414,8869,296,0.2,2.3,Guessand,54,2025-08-08,2001-07-01,FALSE,p485337,420,0,0,1,6,0,0,0,0,0,0,0,46,52.2,32.1,65.0,14.7,6,24,15,45,5,0.38,0.37,0.75,6.82,292,131,257,153,150,90,269,132,NA,,NA,,NA,,0.08,0,0.08,0.16,1.46,1.29,81,53,271,134,348,165,596,231,1.07,0.21,9.64
TRUE,TRUE,NA,NA,481283,0,0,0,0,0,1,0.0,0.0,0,James,0.0,688,FALSE,,NA,40,481283.jpg,0.0,FALSE,Wright,0.5,FALSE,NA,a,2,7,0,24723,138,21005,812,0.0,0.0,Wright,241,2023-03-31,2004-12-02,FALSE,p481283,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,522,67,507,53,474,40,523,67,NA,,NA,,NA,,0,0,0,0,0,0,656,61,454,59,529,66,242,32,0,0,0
TRUE,FALSE,0,0,569577,0,0,0,0,0,2,0.0,0.0,0,Triston,0.0,701,FALSE,has joined Annecy on loan for the rest of the season.,2025-09-22T21:15:59.825051Z,40,569577.jpg,0.0,FALSE,Rowe,0.1,FALSE,NA,u,2,7,0,8943,0,9145,244,0.0,0.0,Rowe,241,2024-09-23,2006-10-02,FALSE,p569577,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,540,211,525,210,493,201,541,211,NA,,NA,,NA,,0,0,0,0,0,0,677,192,473,185,547,211,487,175,0,0,0
TRUE,TRUE,NA,NA,645618,-1,1,-1,1,0,3,0.0,0.0,0,Bradley,0.0,702,FALSE,,NA,44,645618.jpg,1.0,FALSE,Burrowes,0.1,FALSE,NA,a,2,7,1,7499,254,5846,256,0.0,0.2,Burrowes,241,2025-01-09,2008-03-04,FALSE,p645618,16,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.3,0.0,0.0,0,1,0,1,0,0.00,0.00,0.00,0.90,614,237,412,203,581,229,615,237,NA,,NA,,NA,,0,0,0,0,5.06,5.62,559,325,567,211,382,176,510,181,0,0,5.62
TRUE,TRUE,NA,NA,564505,0,0,0,0,0,1,0.0,0.0,0,Sam,0.0,703,FALSE,,NA,40,564505.jpg,0.0,FALSE,Proctor,0.2,FALSE,NA,a,2,7,0,19065,62,10450,467,0.0,0.0,Proctor,241,2023-12-16,2006-12-21,FALSE,p564505,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,537,73,522,59,490,46,538,73,NA,,NA,,NA,,0,0,0,0,0,0,674,67,470,65,544,72,342,50,0,0,0
TRUE,TRUE,NA,NA,534836,0,0,-1,1,0,2,0.0,0.0,0,Travis,0.0,710,FALSE,,NA,39,534836.jpg,0.0,FALSE,Patterson,0.3,FALSE,NA,a,2,7,0,30074,1657,11027,1774,0.0,0.0,Patterson,241,2025-08-30,2005-10-06,FALSE,p534836,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,476,177,458,175,424,164,476,176,NA,,NA,,NA,,0,0,0,0,0,0,730,229,405,148,482,176,329,117,0,0,0
TRUE,TRUE,100,100,184667,0,0,0,0,0,2,0.0,0.0,0,Victor,0.0,719,FALSE,,2025-09-18T04:00:08.433120Z,45,184667.jpg,1.0,FALSE,Lindelöf,0.0,FALSE,NA,a,2,7,3,4184,322,2663,250,0.0,0.7,Lindelöf,206,2025-09-01,1994-07-17,FALSE,p184667,21,0,0,0,0,0,0,0,0,0,0,0,9,3.0,0.4,0.0,0.4,1,0,0,1,0,0.00,0.00,0.00,0.64,420,150,408,150,588,229,431,151,NA,,NA,,NA,,0,0,0,0,2.74,0,403,76,573,220,383,137,594,212,0,0,4.29
TRUE,TRUE,NA,NA,518030,-1,1,-2,2,0,1,0.0,0.0,0,Max,0.0,183,FALSE,,NA,43,518030.jpg,0.0,FALSE,Weiß,0.1,FALSE,NA,a,3,90,0,3960,164,12136,436,0.0,0.0,Weiss,80,2025-06-25,2004-06-15,FALSE,p518030,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,567,80,557,70,528,58,568,80,NA,,NA,,NA,,0,0,0,0,0,0,596,37,509,75,574,79,440,69,0,0,0
TRUE,FALSE,0,0,489571,0,0,0,0,0,1,0.0,0.0,0,Etienne,0.0,184,FALSE,has joined FC Fredericia permanently.,2025-09-02T12:51:25.510909Z,40,489571.jpg,0.0,FALSE,Green,0.2,FALSE,NA,u,3,90,0,4943,0,27439,771,0.0,0.0,Green,241,2024-08-07,2000-07-19,FALSE,p489571,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,523,68,508,54,475,41,524,68,NA,,NA,,NA,,0,0,0,0,0,0,657,62,455,60,530,67,355,52,0,0,0
TRUE,TRUE,NA,NA,51943,0,0,0,0,0,1,0.0,0.0,0,Václav,0.0,185,FALSE,,NA,40,51943.jpg,0.0,FALSE,Hladký,0.2,FALSE,NA,a,3,90,0,5926,221,11703,473,0.0,0.0,Hladký,57,2024-07-19,1990-11-14,FALSE,p51943,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,490,47,472,31,439,18,490,47,NA,,NA,,NA,,0,0,0,0,0,0,616,39,419,38,496,46,396,61,0,0,0
TRUE,TRUE,0,0,192290,0,0,-1,1,0,2,0.0,0.0,0,Connor,0.0,186,FALSE,Achilles injury - Unknown return date,2025-08-22T12:30:06.986449Z,44,192290.jpg,0.0,FALSE,Roberts,0.0,FALSE,NA,i,3,90,0,923,53,8116,130,0.0,0.0,Roberts,244,2021-08-31,1995-09-23,FALSE,p192290,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,576,230,566,230,539,224,577,230,NA,,NA,,NA,,0,0,0,0,0,0,498,110,522,212,583,230,619,217,0,0,0
TRUE,TRUE,NA,NA,58621,0,0,-1,1,1,2,1.3,1.3,0,Kyle,1.3,187,FALSE,,NA,44,58621.jpg,2.6,FALSE,Walker,1.5,FALSE,NA,a,3,90,29,105797,4465,162389,10990,0.3,6.6,Walker,241,2025-07-05,1990-05-28,FALSE,p58621,990,0,1,2,22,0,0,0,3,0,0,3,83,189.2,52.4,14.0,25.6,62,61,20,82,11,0.12,0.45,0.57,24.26,89,38,198,51,304,98,181,56,NA,,NA,,NA,,0.01,0,0.04,0.05,2.21,2,490,102,229,75,195,70,147,58,1,0.18,7.45
TRUE,TRUE,NA,NA,247245,0,0,-1,1,0,2,0.0,0.0,0,Hannes,0.0,188,FALSE,,NA,39,247245.jpg,0.0,FALSE,Delcroix,0.2,FALSE,NA,a,3,90,0,10882,238,22714,882,0.0,0.0,Delcroix,92,2023-08-22,1999-02-28,FALSE,p247245,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,456,164,438,162,404,151,456,163,NA,,NA,,NA,,0,0,0,0,0,0,706,212,384,134,462,163,346,123,0,0,0
TRUE,FALSE,0,0,461567,0,0,0,0,0,2,0.0,0.0,0,Owen,0.0,189,FALSE,Has joined Stockport County on loan for the rest of the season.,2025-08-11T01:08:30.737822Z,40,461567.jpg,0.0,FALSE,Dodgson,0.0,FALSE,NA,u,3,90,0,0,0,2164,28,0.0,0.0,Dodgson,241,2021-08-20,2003-03-19,FALSE,p461567,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,515,199,500,198,467,188,516,199,NA,,NA,,NA,,0,0,0,0,0,0,646,174,446,171,522,199,678,230,0,0,0
